parcel_id,twi,hand,twi_n,hand_n
7581744,9.629,0.177,0.4795,0.0266
7582520,8.968,1.092,0.3962,0.1643
7582554,7.624,2.867,0.2269,0.4313
7582724,8.054,2.713,0.2811,0.4081
7582741,7.463,1.127,0.2067,0.1695
7582759,9.172,0.109,0.4220,0.0164
7582767,10.528,0.022,0.5927,0.0033
7582775,11.978,0.000,0.7754,0.0000
7582783,7.255,1.064,0.1805,0.1600
7582791,6.741,0.916,0.1157,0.1378
7582805,7.054,0.708,0.1552,0.1065
7582813,7.390,0.451,0.1975,0.0679
7582821,6.961,0.308,0.1434,0.0463
7582830,6.695,0.386,0.1099,0.0580
7582848,8.900,0.181,0.3877,0.0272
7582856,6.975,0.533,0.1452,0.0802
7582864,7.083,0.673,0.1588,0.1012
7582872,7.584,0.588,0.2219,0.0885
7582881,7.655,0.549,0.2308,0.0826
7582899,7.355,0.539,0.1930,0.0811
7582902,7.642,0.272,0.2292,0.0410
7582911,7.589,0.629,0.2226,0.0946
7582929,7.643,0.633,0.2293,0.0953
7582937,7.724,0.291,0.2395,0.0437
7583160,9.342,1.007,0.4433,0.1515
7583178,8.348,2.021,0.3181,0.3039
7583526,10.327,0.040,0.5674,0.0061
7586339,9.095,0.103,0.4122,0.0156
7586347,10.082,0.038,0.5366,0.0057
7586355,9.280,1.098,0.4356,0.1652
7587327,11.045,0.036,0.6579,0.0055
7587963,7.345,7.174,0.1918,1.0000
7587971,7.624,8.539,0.2270,1.0000
7587980,9.430,0.555,0.4544,0.0834
7587998,5.900,5.434,0.0097,0.8172
7588005,6.785,2.869,0.1213,0.4316
7588013,7.635,5.536,0.2283,0.8327
7588021,10.029,6.491,0.5299,0.9762
7588030,7.346,6.411,0.1919,0.9642
7588048,7.132,7.835,0.1649,1.0000
7588056,6.932,7.010,0.1398,1.0000
7588064,6.729,5.554,0.1143,0.8353
7588927,5.885,0.920,0.0079,0.1383
7589125,12.854,0.000,0.8857,0.0000
7591782,6.486,1.325,0.0836,0.1994
7592959,9.466,0.382,0.4589,0.0575
7592967,9.945,0.057,0.5193,0.0086
7593157,11.904,0.751,0.7661,0.1130
7593572,7.398,0.735,0.1984,0.1105
7595362,9.289,0.292,0.4367,0.0440
7596369,7.690,0.602,0.2353,0.0906
7596377,7.187,0.794,0.1718,0.1194
7596385,7.187,0.794,0.1718,0.1194
7596393,7.477,0.975,0.2084,0.1467
7596407,7.522,1.042,0.2140,0.1567
7596415,7.289,1.026,0.1847,0.1544
7596423,7.030,0.917,0.1521,0.1379
7596431,6.654,0.772,0.1048,0.1161
7596440,8.265,0.124,0.3077,0.0186
7598191,6.041,1.971,0.0275,0.2965
7601249,8.838,2.306,0.3799,0.3468
7601257,8.698,2.956,0.3623,0.4446
7602075,7.615,2.574,0.2258,0.3872
7602083,7.449,2.607,0.2048,0.3921
7602091,7.645,0.891,0.2296,0.1341
7602105,8.251,0.483,0.3059,0.0727
7602113,8.987,0.411,0.3987,0.0617
7602121,7.282,1.367,0.1838,0.2057
7604752,5.889,1.043,0.0084,0.1569
7604779,7.116,1.239,0.1630,0.1864
7605562,8.257,1.742,0.3067,0.2620
7605864,9.575,0.455,0.4727,0.0685
7606356,8.126,5.752,0.2902,0.8652
7608162,9.530,0.195,0.4670,0.0293
7608171,9.546,0.442,0.4690,0.0664
7608189,6.542,1.495,0.0906,0.2249
7608197,9.650,0.564,0.4822,0.0848
7608219,6.554,2.161,0.0922,0.3251
7608243,6.865,0.913,0.1314,0.1374
7608251,7.343,0.892,0.1916,0.1341
7608260,6.426,1.175,0.0760,0.1768
7608278,6.400,1.153,0.0727,0.1734
7608286,6.382,1.058,0.0705,0.1591
7608294,6.407,1.007,0.0737,0.1514
7608308,6.547,0.988,0.0912,0.1486
7608316,6.503,1.387,0.0857,0.2086
7608324,6.418,1.117,0.0750,0.1680
7608332,6.382,1.370,0.0705,0.2060
7608341,7.051,1.068,0.1547,0.1606
7608359,6.534,1.277,0.0897,0.1920
7608367,6.983,0.953,0.1462,0.1434
7608375,6.810,0.959,0.1244,0.1442
7608383,6.523,1.107,0.0883,0.1664
7608391,6.496,0.745,0.0848,0.1120
7608405,6.374,0.513,0.0695,0.0772
7608413,8.125,0.320,0.2901,0.0481
7608421,6.360,0.591,0.0678,0.0890
7608430,6.836,0.788,0.1277,0.1185
7608448,6.875,0.849,0.1325,0.1277
7608456,7.314,0.728,0.1878,0.1095
7608472,8.793,0.661,0.3742,0.0995
7608481,7.617,0.760,0.2260,0.1143
7608499,7.358,0.823,0.1935,0.1238
7608502,6.983,0.759,0.1462,0.1142
7608511,6.802,0.674,0.1234,0.1014
7608529,8.435,0.556,0.3291,0.0837
7608537,7.532,0.704,0.2153,0.1059
7608545,7.116,0.638,0.1630,0.0959
7608553,7.822,0.720,0.2519,0.1084
7608561,8.059,0.576,0.2818,0.0867
7608570,8.479,0.559,0.3347,0.0841
7608588,8.002,0.730,0.2746,0.1098
7608596,7.588,0.844,0.2225,0.1269
7608600,7.425,0.802,0.2019,0.1206
7612640,7.554,0.394,0.2181,0.0593
7613816,8.311,0.897,0.3135,0.1349
7614316,8.381,3.071,0.3223,0.4619
7615142,7.814,1.819,0.2509,0.2736
7619466,7.157,2.811,0.1681,0.4227
7626012,8.841,0.078,0.3802,0.0117
7632446,9.027,1.485,0.4037,0.2233
7632454,9.349,1.051,0.4443,0.1580
7632632,8.226,0.192,0.3027,0.0289
7632641,7.647,0.222,0.2299,0.0334
7632811,7.082,0.414,0.1586,0.0623
7633213,10.908,0.062,0.6406,0.0094
7633647,6.998,1.170,0.1481,0.1759
7635674,8.611,0.840,0.3512,0.1263
7635682,7.636,4.401,0.2285,0.6619
7635691,7.670,4.235,0.2327,0.6370
7635704,7.379,4.377,0.1961,0.6582
7635712,6.435,3.530,0.0771,0.5310
7635721,6.749,4.154,0.1167,0.6248
7635739,7.164,4.406,0.1689,0.6627
7635747,7.037,4.065,0.1530,0.6114
7635755,6.576,2.714,0.0949,0.4082
7635763,6.639,0.949,0.1029,0.1428
7635771,7.641,0.770,0.2291,0.1158
7635780,9.308,0.792,0.4390,0.1192
7635798,8.851,0.792,0.3815,0.1190
7635801,8.642,0.777,0.3551,0.1169
7635810,7.238,0.991,0.1783,0.1490
7635828,6.971,0.994,0.1446,0.1495
7635836,7.185,0.920,0.1716,0.1384
7635844,8.926,0.841,0.3909,0.1264
7635852,8.778,0.837,0.3723,0.1259
7635861,6.571,0.703,0.0943,0.1057
7635879,7.673,0.903,0.2331,0.1358
7635887,8.766,0.911,0.3707,0.1370
7635895,8.523,0.970,0.3402,0.1458
7635909,9.885,0.877,0.5118,0.1320
7635917,9.945,0.874,0.5193,0.1314
7635925,7.117,0.943,0.1631,0.1418
7635933,8.917,0.920,0.3898,0.1383
7635941,6.591,0.970,0.0968,0.1459
7635950,8.213,0.960,0.3011,0.1444
7635968,6.659,1.069,0.1054,0.1608
7635976,7.181,0.657,0.1711,0.0989
7635984,7.621,0.423,0.2266,0.0636
7635992,6.663,0.577,0.1059,0.0868
7636000,11.182,0.186,0.6751,0.0280
7636018,8.769,0.364,0.3711,0.0548
7636026,9.805,0.027,0.5017,0.0040
7636034,7.450,0.101,0.2051,0.0152
7636042,10.721,0.087,0.6171,0.0131
7636051,9.328,0.076,0.4416,0.0114
7636069,6.846,0.234,0.1289,0.0351
7636077,7.487,3.544,0.2097,0.5330
7636085,7.193,3.985,0.1727,0.5994
7636093,7.351,6.148,0.1926,0.9247
7636107,7.419,4.501,0.2012,0.6770
7636115,7.204,6.131,0.1741,0.9221
7636123,6.948,6.211,0.1418,0.9341
7636131,6.608,4.684,0.0990,0.7045
7636140,6.743,4.721,0.1160,0.7101
7636158,7.098,4.192,0.1607,0.6305
7636166,6.866,4.303,0.1314,0.6471
7636417,8.753,0.552,0.3691,0.0831
7638011,9.697,0.082,0.4881,0.0124
7638029,8.299,0.433,0.3120,0.0652
7638819,10.109,0.348,0.5399,0.0524
7640431,8.927,1.967,0.3911,0.2958
7640619,9.741,0.146,0.4936,0.0219
7640813,7.188,0.221,0.1720,0.0332
7640821,7.577,2.291,0.2210,0.3445
7641011,12.234,0.000,0.8076,0.0000
7641216,7.076,6.185,0.1579,0.9303
7641615,10.518,0.850,0.5914,0.1278
7641810,5.409,2.012,0.0000,0.3026
7641828,8.016,0.232,0.2763,0.0348
7642018,10.036,0.035,0.5308,0.0053
7642212,7.187,0.270,0.1719,0.0406
7642417,8.985,0.870,0.3984,0.1309
7642425,7.636,1.776,0.2285,0.2671
7643634,6.157,2.626,0.0422,0.3950
7643821,7.374,1.647,0.1954,0.2476
7643839,7.428,1.412,0.2022,0.2124
7643847,8.603,0.740,0.3503,0.1112
7643855,7.883,0.895,0.2595,0.1346
7643863,7.654,0.983,0.2308,0.1478
7643871,9.243,0.096,0.4309,0.0145
7643880,9.086,0.150,0.4111,0.0225
7643901,12.978,0.015,0.9013,0.0022
7644061,7.161,0.397,0.1686,0.0596
7644142,10.332,0.000,0.5681,0.0000
7644223,8.335,0.886,0.3165,0.1333
7644622,8.619,0.395,0.3523,0.0594
7644827,7.589,2.271,0.2226,0.3416
7645033,7.174,0.620,0.1702,0.0932
7647052,7.629,0.161,0.2276,0.0242
7647222,8.899,0.228,0.3875,0.0343
7647435,7.616,0.333,0.2259,0.0501
7647885,11.983,0.000,0.7760,0.0000
7651513,9.853,0.000,0.5078,0.0000
7652048,7.379,0.301,0.1960,0.0453
7652251,7.903,0.456,0.2621,0.0686
7654938,5.185,3.597,0.0000,0.5410
7654946,6.732,1.321,0.1146,0.1987
7655870,8.637,0.043,0.3545,0.0064
7655888,7.080,2.713,0.1585,0.4080
7655896,7.162,2.334,0.1688,0.3511
7656353,7.598,0.649,0.2236,0.0976
7657023,12.230,0.000,0.8071,0.0000
7657511,6.976,0.627,0.1454,0.0943
7657520,6.354,0.600,0.0669,0.0902
7657538,11.715,0.000,0.7422,0.0000
7657546,7.231,0.298,0.1774,0.0448
7657554,9.135,0.494,0.4173,0.0743
7657562,11.251,0.000,0.6838,0.0000
7657571,11.404,0.000,0.7031,0.0000
7657589,6.573,0.294,0.0946,0.0442
7657597,7.923,0.368,0.2647,0.0554
7657601,6.832,0.701,0.1271,0.1054
7657619,6.207,2.029,0.0484,0.3051
7657627,6.295,2.076,0.0596,0.3122
7657635,6.352,2.187,0.0667,0.3290
7657643,7.700,1.987,0.2365,0.2989
7657651,8.203,1.947,0.2999,0.2928
7657660,7.958,1.924,0.2691,0.2893
7657678,7.216,2.019,0.1755,0.3037
7657686,6.538,1.920,0.0901,0.2888
7657694,6.764,0.735,0.1186,0.1106
7657708,6.854,0.600,0.1299,0.0903
7657716,7.033,1.161,0.1526,0.1747
7657724,7.092,0.681,0.1599,0.1025
7657732,6.578,1.533,0.0952,0.2305
7657741,6.409,1.633,0.0739,0.2457
7657759,6.560,0.941,0.0930,0.1415
7657767,6.471,0.899,0.0817,0.1352
7657775,9.380,0.110,0.4481,0.0166
7657783,9.268,0.341,0.4341,0.0514
7657791,6.470,1.481,0.0816,0.2228
7657805,6.924,0.843,0.1387,0.1268
7657813,6.518,0.870,0.0876,0.1308
7657821,6.301,1.349,0.0603,0.2029
7657830,6.229,1.035,0.0512,0.1557
7657848,6.571,1.621,0.0944,0.2438
7657856,6.298,1.364,0.0599,0.2052
7657864,6.419,0.881,0.0752,0.1326
7657872,6.613,0.677,0.0996,0.1018
7657881,6.372,0.746,0.0693,0.1122
7657899,6.419,1.190,0.0752,0.1791
7657902,6.257,1.142,0.0548,0.1718
7657911,6.136,1.052,0.0395,0.1582
7657929,6.184,1.150,0.0456,0.1730
7657937,6.127,0.822,0.0383,0.1236
7657945,6.474,0.800,0.0821,0.1204
7657953,6.530,0.830,0.0891,0.1249
7657961,8.452,0.170,0.3312,0.0256
7657970,6.697,0.656,0.1102,0.0987
7657988,6.578,0.557,0.0951,0.0837
7657996,7.181,0.337,0.1711,0.0507
7658003,6.574,0.600,0.0947,0.0903
7658011,6.510,0.719,0.0867,0.1082
7658020,6.539,0.738,0.0903,0.1110
7658038,7.472,0.550,0.2079,0.0827
7658046,8.257,0.126,0.3067,0.0189
7658054,7.251,0.484,0.1799,0.0728
7658062,9.801,0.090,0.5012,0.0136
7658071,6.759,0.659,0.1180,0.0991
7658089,6.144,1.014,0.0405,0.1525
7658097,5.799,1.010,0.0000,0.1519
7658101,5.941,1.150,0.0149,0.1730
7658119,6.074,1.472,0.0317,0.2214
7658127,6.259,1.773,0.0550,0.2667
7658135,5.942,1.294,0.0150,0.1946
7658143,6.098,1.487,0.0347,0.2236
7658151,6.510,1.783,0.0866,0.2681
7658160,6.847,1.660,0.1290,0.2496
7658178,7.077,1.713,0.1580,0.2576
7658186,7.093,1.951,0.1600,0.2935
7658194,7.572,0.957,0.2203,0.1439
7658208,8.555,0.032,0.3442,0.0048
7658216,8.283,1.105,0.3100,0.1661
7658224,9.379,0.237,0.4481,0.0357
7658232,8.843,0.476,0.3804,0.0715
7658241,11.568,0.011,0.7238,0.0017
7658259,8.120,0.342,0.2894,0.0514
7658267,10.965,0.061,0.6477,0.0092
7658275,11.328,0.069,0.6935,0.0104
7658283,9.046,0.115,0.4060,0.0174
7658291,9.023,0.112,0.4032,0.0169
7658305,8.764,0.079,0.3705,0.0119
7658313,7.861,0.101,0.2568,0.0152
7658321,7.643,0.121,0.2293,0.0181
7658330,7.334,0.157,0.1905,0.0236
7658348,7.037,0.397,0.1530,0.0596
7658356,6.614,0.707,0.0997,0.1064
7658364,7.037,0.416,0.1530,0.0626
7658372,6.857,0.646,0.1303,0.0971
7658381,7.384,0.360,0.1967,0.0541
7658399,6.940,0.653,0.1408,0.0982
7658402,6.920,0.654,0.1382,0.0984
7658411,6.892,0.618,0.1348,0.0929
7658429,6.571,0.766,0.0943,0.1152
7658437,7.263,0.481,0.1815,0.0724
7658445,6.774,0.958,0.1198,0.1442
7658453,7.481,0.885,0.2090,0.1331
7658461,6.887,0.810,0.1341,0.1218
7658470,6.686,0.859,0.1088,0.1291
7658488,7.401,1.089,0.1989,0.1637
7658496,6.522,1.023,0.0882,0.1539
7658500,6.428,0.592,0.0762,0.0890
7658518,7.338,0.175,0.1910,0.0264
7658526,7.001,0.146,0.1484,0.0220
7658534,8.473,0.079,0.3339,0.0120
7658542,10.920,0.058,0.6421,0.0088
7658551,10.170,0.066,0.5476,0.0099
7658569,9.548,0.097,0.4694,0.0145
7658577,7.281,0.227,0.1837,0.0341
7658585,6.905,0.722,0.1363,0.1086
7658593,7.213,0.685,0.1751,0.1030
7658607,7.078,0.682,0.1581,0.1026
7658615,6.958,1.093,0.1431,0.1643
7658623,7.497,1.811,0.2109,0.2724
7658631,7.623,2.019,0.2268,0.3037
7661608,12.559,0.000,0.8486,0.0000
7661616,12.559,0.000,0.8486,0.0000
7661624,12.594,0.000,0.8530,0.0000
7661632,12.594,0.000,0.8530,0.0000
7661641,12.615,0.000,0.8556,0.0000
7661659,12.615,0.000,0.8556,0.0000
7661667,10.116,0.148,0.5409,0.0223
7662124,6.636,1.334,0.1025,0.2006
7662132,6.105,1.378,0.0356,0.2073
7662141,6.304,0.957,0.0606,0.1439
7662523,11.665,0.011,0.7360,0.0016
7662728,6.574,2.929,0.0947,0.4405
7662841,7.720,1.449,0.2390,0.2180
7662949,11.148,0.655,0.6708,0.0985
7662957,7.186,1.971,0.1717,0.2964
7662965,6.484,1.799,0.0833,0.2706
7662973,6.295,1.786,0.0596,0.2687
7662981,6.880,1.206,0.1332,0.1814
7662990,6.634,2.066,0.1023,0.3108
7663007,6.849,1.814,0.1293,0.2728
7663015,6.456,1.828,0.0798,0.2749
7663023,6.860,1.299,0.1307,0.1954
7663031,6.890,2.315,0.1345,0.3482
7663040,6.746,2.514,0.1164,0.3781
7663058,6.934,2.427,0.1400,0.3650
7663066,6.823,2.396,0.1260,0.3604
7663074,6.416,2.275,0.0747,0.3421
7663082,6.867,2.314,0.1316,0.3480
7663091,6.889,2.280,0.1343,0.3430
7663104,6.584,2.177,0.0959,0.3274
7663112,6.540,2.225,0.0904,0.3347
7663121,6.482,2.280,0.0831,0.3430
7663139,6.212,2.334,0.0490,0.3511
7663147,6.119,2.133,0.0374,0.3208
7663155,6.141,2.073,0.0401,0.3117
7663163,7.083,2.286,0.1588,0.3438
7663171,8.011,2.204,0.2757,0.3315
7663180,6.712,2.225,0.1120,0.3346
7663198,6.763,2.140,0.1184,0.3219
7663201,6.617,2.183,0.1001,0.3284
7663210,7.149,2.237,0.1671,0.3364
7663228,6.942,2.305,0.1410,0.3467
7663236,7.626,2.362,0.2272,0.3552
7663244,6.867,2.455,0.1315,0.3692
7663252,6.817,2.600,0.1253,0.3910
7663261,6.316,1.934,0.0622,0.2908
7663279,5.943,2.028,0.0152,0.3050
7663287,6.100,2.212,0.0349,0.3327
7663295,6.285,2.305,0.0583,0.3466
7663309,6.449,2.485,0.0790,0.3738
7663317,6.436,2.318,0.0773,0.3487
7663325,6.843,1.887,0.1285,0.2839
7663333,6.521,1.959,0.0879,0.2947
7663341,6.779,1.854,0.1204,0.2789
7663350,6.596,1.737,0.0975,0.2612
7663368,6.636,1.773,0.1024,0.2667
7663376,7.037,1.851,0.1531,0.2784
7663384,7.156,1.856,0.1680,0.2792
7663392,7.020,2.016,0.1509,0.3032
7663406,6.942,2.032,0.1410,0.3056
7663414,6.582,1.974,0.0957,0.2968
7663422,6.224,1.660,0.0506,0.2497
7663431,6.954,1.796,0.1425,0.2702
7663449,6.637,1.740,0.1026,0.2617
7663457,7.346,1.655,0.1919,0.2490
7663465,7.346,1.655,0.1919,0.2490
7663473,8.234,1.490,0.3037,0.2241
7663481,7.202,1.753,0.1738,0.2637
7663490,8.130,1.789,0.2907,0.2690
7663503,6.502,1.891,0.0857,0.2844
7663511,6.602,2.054,0.0982,0.3089
7663520,6.338,1.807,0.0649,0.2717
7663538,6.308,2.119,0.0612,0.3187
7663546,6.073,1.688,0.0316,0.2539
7663554,6.320,2.128,0.0627,0.3201
7663562,6.257,1.643,0.0547,0.2471
7663571,6.532,2.010,0.0894,0.3022
7663589,6.697,1.979,0.1101,0.2976
7663597,6.528,1.824,0.0889,0.2743
7663601,5.745,1.487,0.0000,0.2237
7663619,6.272,1.505,0.0567,0.2263
7663627,6.449,1.723,0.0789,0.2591
7663635,6.909,1.908,0.1369,0.2869
7663643,8.200,2.029,0.2996,0.3051
7663651,8.105,2.095,0.2876,0.3151
7663660,6.549,2.014,0.0915,0.3029
7663678,7.946,2.194,0.2675,0.3300
7663686,8.001,2.281,0.2744,0.3430
7663694,7.796,2.401,0.2486,0.3611
7663708,7.683,2.319,0.2344,0.3488
7663716,6.483,2.210,0.0832,0.3324
7663724,7.871,2.038,0.2580,0.3065
7663732,6.533,2.022,0.0895,0.3041
7663741,6.587,1.974,0.0963,0.2969
7663759,6.613,1.949,0.0996,0.2932
7663767,6.598,1.989,0.0977,0.2991
7663775,6.619,2.057,0.1003,0.3093
7663783,6.685,2.142,0.1086,0.3221
7663791,7.067,2.295,0.1568,0.3451
7663805,7.221,2.345,0.1761,0.3528
7663813,7.355,2.473,0.1931,0.3720
7663821,7.612,2.625,0.2255,0.3948
7663830,7.513,2.433,0.2130,0.3659
7663848,7.967,2.398,0.2702,0.3607
7663856,7.500,2.328,0.2113,0.3501
7663864,6.544,2.209,0.0908,0.3323
7663872,6.505,2.044,0.0860,0.3075
7663881,6.713,2.215,0.1122,0.3331
7663899,6.321,2.006,0.0629,0.3017
7663902,6.614,1.705,0.0997,0.2564
7663911,6.524,1.459,0.0884,0.2194
7663929,7.375,0.926,0.1956,0.1393
7663937,9.216,0.457,0.4274,0.0687
7663945,9.442,0.735,0.4560,0.1106
7663953,8.445,0.915,0.3304,0.1376
7663961,8.264,0.935,0.3075,0.1406
7664321,6.301,4.303,0.0603,0.6472
7664429,7.209,0.611,0.1747,0.0919
7664631,11.120,0.000,0.6674,0.0000
7664640,9.862,0.087,0.5088,0.0131
7664658,7.913,0.162,0.2633,0.0244
7664666,7.789,0.177,0.2478,0.0267
7664674,7.684,0.169,0.2344,0.0254
7664828,11.213,0.000,0.6790,0.0000
7665603,6.520,0.498,0.0879,0.0749
7666944,7.102,0.226,0.1612,0.0340
7666952,6.313,3.137,0.0618,0.4718
7666961,6.500,1.716,0.0853,0.2580
7666979,8.035,1.559,0.2787,0.2345
7666987,9.123,1.620,0.4157,0.2436
7666995,8.497,2.232,0.3370,0.3356
7667002,7.493,2.585,0.2105,0.3888
7667011,7.995,2.811,0.2737,0.4228
7667029,10.383,2.764,0.5745,0.4158
7667037,7.755,2.487,0.2434,0.3740
7667045,8.524,1.883,0.3403,0.2832
7667053,7.040,1.419,0.1534,0.2134
7667061,7.640,1.318,0.2289,0.1983
7667070,7.008,1.498,0.1494,0.2253
7667088,7.122,1.094,0.1637,0.1646
7667096,7.707,0.756,0.2374,0.1137
7667100,10.252,0.076,0.5580,0.0114
7667118,8.422,0.144,0.3275,0.0216
7667126,6.142,1.151,0.0403,0.1732
7667134,6.128,1.432,0.0385,0.2154
7667142,6.075,1.298,0.0318,0.1952
7667151,6.076,0.916,0.0319,0.1378
7667169,6.067,0.841,0.0309,0.1265
7667177,6.353,1.218,0.0668,0.1832
7667185,7.164,1.370,0.1690,0.2060
7667193,7.073,1.871,0.1575,0.2814
7667207,7.109,1.979,0.1620,0.2976
7667215,8.261,1.236,0.3072,0.1858
7667223,6.515,1.426,0.0872,0.2144
7667231,6.311,2.162,0.0616,0.3252
7667240,6.455,2.888,0.0797,0.4343
7667258,6.409,2.845,0.0739,0.4279
7667266,6.336,2.308,0.0647,0.3471
7667274,6.276,2.108,0.0572,0.3171
7667282,6.156,1.125,0.0421,0.1692
7667291,6.047,5.765,0.0283,0.8670
7667304,6.268,4.555,0.0562,0.6851
7667312,5.782,3.407,0.0000,0.5125
7667321,5.302,2.310,0.0000,0.3474
7667339,5.326,1.650,0.0000,0.2482
7667347,5.611,1.219,0.0000,0.1834
7667355,5.816,0.911,0.0000,0.1370
7667363,6.560,0.383,0.0929,0.0576
7667371,7.863,0.106,0.2570,0.0159
7667380,10.682,0.007,0.6121,0.0010
7667398,10.985,0.034,0.6503,0.0052
7667401,9.491,0.034,0.4621,0.0051
7667410,8.542,0.090,0.3425,0.0136
7667428,7.808,0.262,0.2501,0.0394
7667436,6.707,0.388,0.1114,0.0583
7667444,7.193,0.613,0.1727,0.0922
7667452,7.487,2.248,0.2097,0.3381
7667461,7.854,2.357,0.2559,0.3545
7667479,7.026,1.876,0.1516,0.2821
7667487,6.309,1.937,0.0613,0.2913
7667495,6.018,1.221,0.0246,0.1837
7667509,5.856,0.558,0.0042,0.0840
7667517,9.129,0.191,0.4165,0.0287
7667525,9.322,0.118,0.4408,0.0177
7667533,7.212,0.210,0.1750,0.0316
7667541,7.460,0.232,0.2062,0.0349
7667550,7.391,0.190,0.1976,0.0286
7667568,7.069,0.288,0.1570,0.0433
7667576,7.024,0.321,0.1513,0.0483
7667584,7.419,0.322,0.2011,0.0485
7667592,7.078,0.238,0.1582,0.0358
7667606,7.006,0.339,0.1491,0.0510
7667614,7.028,0.150,0.1519,0.0225
7667622,6.781,0.207,0.1207,0.0311
7667631,7.092,0.385,0.1599,0.0579
7667649,7.156,0.511,0.1680,0.0768
7667657,8.254,0.401,0.3064,0.0603
7667665,8.190,0.960,0.2982,0.1444
7667673,8.974,2.726,0.3971,0.4100
7667681,8.865,2.683,0.3833,0.4036
7667690,7.059,2.532,0.1557,0.3808
7667703,7.476,2.263,0.2083,0.3404
7667711,7.792,0.965,0.2481,0.1451
7667720,7.383,1.779,0.1966,0.2675
7667738,8.096,2.135,0.2865,0.3211
7667746,7.827,2.409,0.2525,0.3623
7667754,7.596,2.538,0.2235,0.3817
7667762,7.721,1.808,0.2392,0.2720
7667771,7.522,0.311,0.2141,0.0467
7667789,7.299,0.256,0.1861,0.0386
7667797,9.179,0.188,0.4228,0.0283
7667801,7.553,0.239,0.2180,0.0360
7667819,9.096,0.066,0.4124,0.0099
7667827,7.148,0.207,0.1670,0.0311
7667835,6.289,0.576,0.0587,0.0867
7667843,6.558,0.653,0.0927,0.0983
7667959,9.500,0.271,0.4633,0.0408
7669196,9.209,0.086,0.4266,0.0129
7669200,7.160,3.379,0.1685,0.5083
7669218,6.892,4.169,0.1347,0.6271
7669226,7.176,4.073,0.1705,0.6126
7669234,6.464,3.547,0.0809,0.5334
7670402,10.850,0.049,0.6333,0.0073
7670411,7.461,0.594,0.2064,0.0894
7670429,7.684,0.170,0.2345,0.0256
7670691,8.029,1.349,0.2780,0.2029
7671000,7.360,0.251,0.1937,0.0378
7671018,10.966,0.036,0.6480,0.0054
7671999,12.085,0.000,0.7888,0.0000
7673011,9.323,0.023,0.4410,0.0034
7673029,9.781,0.118,0.4987,0.0177
7673207,11.729,0.015,0.7441,0.0022
7673223,9.848,0.126,0.5071,0.0190
7673231,13.144,0.000,0.9223,0.0000
7673240,10.822,0.064,0.6298,0.0097
7673258,11.946,0.027,0.7714,0.0041
7673266,10.227,0.049,0.5548,0.0073
7673274,11.406,0.000,0.7034,0.0000
7673291,8.611,0.286,0.3512,0.0430
7673304,8.629,0.641,0.3536,0.0964
7673312,11.038,0.024,0.6570,0.0036
7673321,11.259,0.024,0.6848,0.0035
7673339,9.027,0.044,0.4037,0.0067
7673347,8.045,0.292,0.2799,0.0440
7673355,10.366,0.038,0.5723,0.0058
7673371,7.959,0.131,0.2692,0.0197
7673380,11.322,0.000,0.6928,0.0000
7673461,10.639,0.082,0.6068,0.0123
7673479,9.408,0.049,0.4516,0.0073
7673487,9.984,0.000,0.5243,0.0000
7673495,12.567,0.000,0.8496,0.0000
7673509,8.658,0.139,0.3572,0.0209
7673517,11.841,0.047,0.7582,0.0071
7673525,11.066,0.000,0.6605,0.0000
7673584,7.111,0.567,0.1623,0.0853
7673789,10.228,0.150,0.5549,0.0226
7673801,7.606,0.485,0.2246,0.0730
7673835,10.822,0.000,0.6297,0.0000
7673851,12.021,0.000,0.7808,0.0000
7673860,9.926,0.027,0.5169,0.0040
7673878,8.837,0.079,0.3797,0.0119
7673894,12.967,0.007,0.9000,0.0010
7673908,11.431,0.003,0.7065,0.0004
7673916,11.104,0.069,0.6653,0.0103
7673924,9.871,0.042,0.5100,0.0063
7673932,10.093,0.119,0.5379,0.0179
7673941,10.284,0.172,0.5620,0.0258
7673959,9.539,0.366,0.4682,0.0550
7673967,9.184,0.121,0.4235,0.0182
7673975,11.664,0.022,0.7359,0.0034
7673983,10.055,0.142,0.5332,0.0213
7673991,11.505,0.039,0.7158,0.0058
7674009,9.481,0.046,0.4608,0.0070
7674017,11.215,0.034,0.6793,0.0052
7674025,8.480,0.048,0.3348,0.0072
7674033,7.229,0.428,0.1772,0.0643
7674238,9.860,0.162,0.5086,0.0243
7674246,7.376,0.404,0.1958,0.0608
7674254,11.292,0.003,0.6890,0.0004
7674262,10.761,0.032,0.6222,0.0048
7675935,6.659,1.056,0.1053,0.1588
7676737,6.643,1.628,0.1034,0.2448
7676745,7.087,0.942,0.1593,0.1416
7676753,6.810,0.893,0.1244,0.1343
7676761,7.204,1.033,0.1740,0.1553
7676770,9.392,0.766,0.4497,0.1153
7676788,9.587,0.794,0.4743,0.1194
7676796,9.751,0.075,0.4949,0.0112
7676800,6.827,0.510,0.1266,0.0767
7678152,8.131,0.363,0.2908,0.0546
7678179,8.365,0.219,0.3203,0.0330
7678187,7.387,1.240,0.1970,0.1866
7678195,6.989,3.068,0.1470,0.4614
7678209,9.898,0.012,0.5134,0.0019
7678217,6.449,1.007,0.0790,0.1514
7678225,7.414,0.200,0.2005,0.0301
7678233,8.465,0.115,0.3329,0.0173
7678241,7.442,1.997,0.2040,0.3004
7678250,6.409,0.488,0.0738,0.0734
